question,elapsed_time,memory_diff,cpu_util,proc_gpu_memory_used,device_gpu_memory_used,device_gpu_utilization,response_size,token_count
"""What is the MQTT topic name and payload length for the message with UID 'CwCN0KeqJKzKrrvwd'?""",6.39465069770813,0.0,0.04886897107796768,0.0,0.0,0,2240,465
"""What is the connection state history for the TCP flow with UID 'CAky7oXUlFHkjO2Lj'?""",9.425973415374756,0.0,0.01657653730967784,0.0,0.0,0,3514,739
"""What are the source and destination IP addresses and ports for the first DNS query listed?""",2.785808563232422,0.0,0.02243513815876811,0.0,0.0,0,808,141
"""What is the client ID and protocol version for the MQTT connections?""",4.5780885219573975,0.0,0.020477978866149143,0.0,0.0,0,1576,304
"""What is the behavioral signature of a 'Credential Stuffing' attack?""",6.533536195755005,0.0,0.014349044252774489,0.0,0.0,0,2779,460
"""What is the total number of packets sent by the originator and responder for a `SF` connection state with UID `CczSu14KDCWOJpCK4`?""",7.023714542388916,0.0,0.044492127080908585,0.0,0.0,0,1771,512
"""What is the total number of DNS queries observed in the traffic?""",2.2385411262512207,0.0,0.013959984756835308,0.0,0.0,0,562,92
"""What is the MQTT topic and payload length for the message with UID `CwCN0KeqJKzKrrvwd`?""",3.510371208190918,0.0,0.017804384862254885,0.0,0.0,0,1041,209
"""What is the risk associated with a 'Password' attack?""",7.391044855117798,0.0,0.021140448077760044,0.0,0.0,0,3115,537
"""What is the duration and total bytes for the TCP flow between 192.168.3.12 and 192.168.3.18?""",7.375306129455566,0.0,0.016948449027867626,0.0,0.0,0,1883,542
"""What is the behavioral signature and severity of a 'Vul Scanner' attack?""",5.843738317489624,0.0,0.021390417094120553,0.0,0.0,0,2234,415
"""What is the `conn_state` and history for the MQTT connection with UID `Cfjywu4xTjwioQyod4`?""",7.549428224563599,0.0,0.016557545324198782,0.0,0.0,0,2255,565
"""How many flows were observed between 192.168.3.1 and 192.168.3.12, and what is the associated MAC vendor for the devices?""",19.79005217552185,0.0,0.01579076180438438,0.0,0.0,0,4854,1681
