question,elapsed_time,memory_diff,cpu_util,proc_gpu_memory_used,device_gpu_memory_used,device_gpu_utilization,response_size,token_count
"""What is the IP version for Flow ID TCP_0?""",2.6331653594970703,0.25,0.7595421202039503,0.0,0.0,-23,1107,240
"""What is the average TTL for Flow ID TCP_0?""",3.1942365169525146,0.0,0.6261277113906758,0.0,0.0,-22,1341,317
"""What is the total number of bytes exchanged for Flow ID TCP_13?""",3.374025583267212,0.25,1.046598466091223,0.0,0.125,-14,1206,265
"""What is the connection state for the TCP traffic to port 4321 on host 192.168.0.170?""",15.818597316741943,0.75,0.2094054190566047,0.0,0.0,-21,6940,1597
"""Which protocol and service is associated with the connection between 192.168.0.128 and 224.0.0.251 on port 5353?""",8.288227796554565,0.0,0.41474487482462546,0.0,0.0,-21,3533,813
"""What is the query and query type for the DNS request originating from 192.168.0.128?""",4.484438419342041,0.75,0.648074458434955,0.0,0.0,-23,2022,446
"""What is the history of the TCP connection attempts from 192.168.0.128 to 192.168.0.170 on port 4321?""",6.829831123352051,2.25,0.4712781241390717,0.0,0.0,-6,2778,584
"""What is the IP protocol number for the ICMP connections?""",5.136138677597046,2.0,0.44415662099437325,0.0,0.0,-19,2190,487
"""What is the duration of the TCP connection with UID 'Cp91d82qvMkTqXqg48'?""",33.14550590515137,1.25,0.0905100078600318,0.0,-0.375,-7,13342,3786
"""How many packets were sent by the originator and responder for a rejected TCP connection?""",4.3233866691589355,0.0,0.9830256521623559,0.0,0.0,-21,2031,366
"""What is the destination IP address and port for the first UDP DNS flow listed?""",43.63700723648071,1.5,0.08163942088635577,0.0,-0.25,-20,8276,1859
"""What is the query class name for the DNS query?""",47.80016016960144,0.0,0.05099355297872274,0.0,0.0,-24,1832,387
"""What is the origin and response IP addresses for the ICMP traffic that has a destination of ff02",8.727360486984253,0.5,0.4296831791917678,0.0,0.0,-27,3709,850
"""What is the MAC vendor of the source device for the top talker's communication?""",66.53765439987183,0.25,0.0502534997687932,0.0,0.0,-10,8348,1873
"""What is the destination IP address of the rejected TCP connection on port 4321?""",44.88707375526428,0.25,0.06544200265795919,0.0,3.0,-21,2219,513
"""What is the total number of bytes sent by the originator and responder in Flow ID TCP_0?""",3.6808767318725586,0.0,0.9253909457237216,0.0,-1.75,-18,1684,329
"""What is the recommended action for administrators regarding backdoor attacks?""",52.687426805496216,0.25,0.06465014912523033,0.0,0.0,-22,1499,259
"""What is the origin and response IP addresses for the ICMP traffic with a destination of ff02",69.23805975914001,0.0,0.053709621744694916,0.0,0.125,-5,5810,1324
"""What is the port activity for the top talker's traffic?""",3.260436773300171,0.5,0.7092608017849474,0.0,0.0,-26,1609,306
"""What is the duration of the TCP connection with UID 'CiAzT131FLtCIy6Cy1'?""",38.80310416221619,0.0,0.08617222957270301,0.0,0.0,-21,16446,4005
"""Which TCP flow is associated with the SYN -> RST, ACK TCP flag pattern?""",8.062547445297241,0.0,0.3565870488832842,0.0,0.0,-7,3960,940
"""What is the full DNS query name and query type for the traffic between 192.168.0.128 and 224.0.0.251 on port 5353?""",10.331550359725952,0.0,0.39926243945728546,0.0,0.125,-14,4217,1096
"""What is the source IP address for the DDoS_HTTP activity?""",51.820754528045654,0.25,0.04764017858257775,0.0,0.1875,-13,3441,827
